Player_lower,Player,RimMade,RimMiss,RimAst,MidMade,MidMiss,MidAst,ThreeMade,ThreeMiss,ThreeAst,DunkMade,DunkMiss,DunkAst,RimFG%,RimAst%,MidFG%,MidAst%,ThreeFG%,ThreeAst%,DunkFG%,DunkAst%
luka garza,Luka Garza,521,224,331,229,293,154,120,207,117,43,1,35,69.93288590604027,38.84976525821596,43.86973180076628,40.2088772845953,36.69724770642202,49.36708860759494,97.72727272727273,44.871794871794876
luke babbitt,Luke Babbitt,72,43,32,131,147,40,42,58,34,12,0,11,62.60869565217392,30.76923076923077,47.122302158273385,23.391812865497073,42.0,44.73684210526316,100.0,47.82608695652174
luke harangody,Luke Harangody,113,58,65,106,149,81,25,56,24,10,2,9,66.08187134502924,36.51685393258427,41.568627450980394,43.31550802139038,30.864197530864196,48.97959183673469,83.33333333333334,47.368421052631575
luke kennard,Luke Kennard,103,55,19,132,158,28,143,230,113,5,0,2,65.18987341772153,15.573770491803279,45.51724137931035,17.5,38.337801608579085,44.140625,100.0,28.57142857142857
magnum rolle,Magnum Rolle,121,72,61,68,107,33,0,0,0,35,1,22,62.69430051813472,33.51648351648351,38.857142857142854,32.67326732673268,0.0,0.0,97.22222222222221,38.59649122807017
malachi flynn,Malachi Flynn,125,76,18,109,174,5,207,363,125,1,0,0,62.189054726368155,12.587412587412588,38.515901060070675,4.385964912280701,36.31578947368421,37.65060240963856,100.0,0.0
malachi richardson,Malachi Richardson,47,37,14,26,78,6,79,145,57,5,0,4,55.952380952380956,22.950819672131146,25.0,18.75,35.267857142857146,41.911764705882355,100.0,44.44444444444444
malaki branham,Malaki Branham,57,22,12,66,87,12,37,53,34,12,1,6,72.15189873417721,17.391304347826086,43.13725490196079,15.384615384615385,41.11111111111111,47.88732394366197,92.3076923076923,33.33333333333333
malcolm brogdon,Malcolm Brogdon,268,172,88,148,303,50,185,322,154,16,2,6,60.909090909090914,24.719101123595504,32.8159645232816,25.252525252525253,36.489151873767256,45.42772861356932,88.88888888888889,27.27272727272727
malcolm lee,Malcolm Lee,152,58,93,57,129,10,65,170,57,17,3,13,72.38095238095238,37.95918367346939,30.64516129032258,14.925373134328357,27.659574468085108,46.72131147540984,85.0,43.333333333333336
malik beasley,Malik Beasley,87,42,41,43,79,9,55,87,50,23,2,16,67.44186046511628,32.03125,35.24590163934426,17.307692307692307,38.732394366197184,47.61904761904761,92.0,41.02564102564102
malik monk,Malik Monk,72,39,35,75,112,16,104,156,81,24,4,17,64.86486486486487,32.71028037383177,40.106951871657756,17.582417582417584,40.0,43.78378378378379,85.71428571428571,41.46341463414634
marcus morris,Marcus Morris,219,75,135,157,167,73,38,70,34,49,4,41,74.48979591836735,38.13559322033898,48.45679012345679,31.73913043478261,35.18518518518518,47.22222222222222,92.45283018867924,45.55555555555556
marcus paige,Marcus Paige,142,108,40,158,265,26,297,495,211,5,1,5,56.8,21.978021978021978,37.35224586288416,14.130434782608695,37.5,41.53543307086614,83.33333333333334,50.0
marcus sasser,Marcus Sasser,101,69,18,97,153,22,276,472,192,7,0,0,59.411764705882355,15.126050420168067,38.800000000000004,18.487394957983195,36.898395721925134,41.02564102564102,100.0,0.0
marcus smart,Marcus Smart,145,77,37,83,162,22,87,209,54,29,4,17,65.31531531531532,20.32967032967033,33.87755102040816,20.952380952380953,29.39189189189189,38.297872340425535,87.87878787878788,36.95652173913043
marial shayok,Marial Shayok,190,98,73,140,210,35,126,205,100,15,1,9,65.97222222222221,27.756653992395435,40.0,20.0,38.066465256797585,44.24778761061947,93.75,37.5
mark williams,Mark Williams,303,131,199,108,180,65,48,139,47,133,5,117,69.81566820276498,39.6414342629482,37.5,37.57225433526011,25.668449197860966,49.473684210526315,96.37681159420289,46.800000000000004
markel brown,Markel Brown,237,140,101,164,289,57,145,274,105,86,8,56,62.864721485411145,29.88165680473373,36.20309050772627,25.791855203619914,34.60620525059666,42.0,91.48936170212765,39.436619718309856
markelle fultz,Markelle Fultz,71,44,11,86,112,10,52,74,29,14,1,8,61.73913043478261,13.414634146341465,43.43434343434344,10.416666666666668,41.269841269841265,35.80246913580247,93.33333333333333,36.36363636363637
markieff morris,Markieff Morris,188,65,120,58,94,36,35,43,35,67,4,54,74.30830039525692,38.961038961038966,38.15789473684211,38.297872340425535,44.871794871794876,50.0,94.36619718309859,44.62809917355372
marquese chriss,Marquese Chriss,102,43,54,56,77,33,21,39,20,52,13,41,70.34482758620689,34.61538461538461,42.10526315789473,37.07865168539326,35.0,48.78048780487805,80.0,44.086021505376344
marquis teague,Marquis Teague,86,69,11,33,84,3,26,54,23,7,0,4,55.483870967741936,11.34020618556701,28.205128205128204,8.333333333333332,32.5,46.93877551020408,100.0,36.36363636363637
marshon brooks,Marshon Brooks,223,113,91,108,158,18,113,215,66,39,1,23,66.36904761904762,28.980891719745223,40.6015037593985,14.285714285714285,34.45121951219512,36.87150837988827,97.5,37.096774193548384
marvin bagley iii,Marvin Bagley III,193,71,110,54,64,23,23,35,20,94,4,68,73.10606060606061,36.303630363036305,45.76271186440678,29.87012987012987,39.6551724137931,46.51162790697674,95.91836734693877,41.9753086419753
mason plumlee,Mason Plumlee,409,158,254,114,223,31,2,8,1,209,23,161,72.13403880070547,38.3107088989442,33.82789317507419,21.379310344827587,20.0,33.33333333333333,90.08620689655173,43.513513513513516
matisse thybulle,Matisse Thybulle,176,98,48,74,145,20,191,342,172,90,9,31,64.23357664233576,21.428571428571427,33.789954337899545,21.27659574468085,35.834896810506564,47.38292011019284,90.9090909090909,25.6198347107438
max christie,Max Christie,23,25,9,50,72,32,39,84,38,9,1,5,47.91666666666667,28.125,40.98360655737705,39.02439024390244,31.70731707317073,49.35064935064935,90.0,35.714285714285715
max shulga,Max Shulga,158,100,48,81,142,7,234,361,171,10,2,4,61.240310077519375,23.300970873786408,36.32286995515695,7.954545454545454,39.32773109243698,42.22222222222222,83.33333333333334,28.57142857142857
maxime raynaud,Maxime Raynaud,332,152,194,202,245,106,112,211,104,102,18,83,68.59504132231406,36.88212927756654,45.19015659955257,34.41558441558442,34.6749226006192,48.148148148148145,85.0,44.86486486486487
maxwell lewis,Maxwell Lewis,111,69,45,62,108,15,69,134,43,29,2,16,61.66666666666667,28.846153846153843,36.470588235294116,19.480519480519483,33.99014778325123,38.392857142857146,93.54838709677419,35.55555555555556
melvin frazier,Melvin Frazier,243,131,104,35,76,7,81,179,77,75,11,48,64.97326203208557,29.971181556195965,31.53153153153153,16.666666666666664,31.153846153846153,48.734177215189874,87.20930232558139,39.02439024390244
meyers leonard,Meyers Leonard,127,43,103,70,97,33,1,11,1,64,8,60,74.70588235294117,44.78260869565218,41.91616766467065,32.038834951456316,8.333333333333332,50.0,88.88888888888889,48.38709677419355
mfiondu kabengele,Mfiondu Kabengele,170,90,87,45,103,25,34,57,33,66,5,49,65.38461538461539,33.85214007782101,30.405405405405407,35.714285714285715,37.362637362637365,49.25373134328358,92.95774647887323,42.608695652173914
micah peavy,Micah Peavy,350,255,151,150,264,43,100,211,81,98,10,68,57.85123966942148,30.13972055888224,36.231884057971016,22.279792746113987,32.154340836012864,44.751381215469614,90.74074074074075,40.963855421686745
michael carter-williams,Michael Carter-Williams,99,69,19,39,105,2,42,97,29,25,7,10,58.92857142857143,16.101694915254235,27.083333333333332,4.878048780487805,30.215827338129497,40.845070422535215,78.125,28.57142857142857
michael gbinije,Michael Gbinije,175,102,67,75,141,14,159,251,126,39,10,26,63.1768953068592,27.685950413223143,34.72222222222222,15.730337078651685,38.78048780487805,44.21052631578947,79.59183673469387,40.0
michael kidd-gilchrist,Michael Kidd-Gilchrist,100,43,45,47,85,15,13,38,13,34,2,22,69.93006993006993,31.03448275862069,35.60606060606061,24.193548387096776,25.49019607843137,50.0,94.44444444444444,39.285714285714285
mikal bridges,Mikal Bridges,238,83,111,49,75,12,171,257,162,81,8,51,74.14330218068535,31.805157593123205,39.516129032258064,19.672131147540984,39.953271028037385,48.64864864864865,91.01123595505618,38.63636363636363
mike muscala,Mike Muscala,385,196,196,307,468,200,21,46,20,84,7,62,66.26506024096386,33.734939759036145,39.61290322580645,39.447731755424066,31.343283582089555,48.78048780487805,92.3076923076923,42.465753424657535
mike scott,Mike Scott,351,219,113,370,508,135,187,337,98,27,3,20,61.578947368421055,24.353448275862068,42.14123006833713,26.732673267326735,35.68702290076336,34.385964912280706,90.0,42.5531914893617
miles bridges,Miles Bridges,171,82,96,88,143,44,127,209,112,68,8,44,67.58893280632411,35.95505617977528,38.095238095238095,33.33333333333333,37.797619047619044,46.86192468619247,89.47368421052632,39.285714285714285
miles mcbride,Miles McBride,76,55,18,112,184,24,70,120,38,13,0,7,58.01526717557252,19.148936170212767,37.83783783783784,17.647058823529413,36.84210526315789,35.18518518518518,100.0,35.0
miles plumlee,Miles Plumlee,178,79,110,65,110,37,1,0,0,83,11,64,69.26070038910505,38.19444444444444,37.142857142857146,36.27450980392157,100.0,0.0,88.29787234042553,43.53741496598639
mitch mcgary,Mitch McGary,106,32,61,54,78,32,0,2,0,29,3,21,76.81159420289855,36.52694610778443,40.909090909090914,37.2093023255814,0.0,0.0,90.625,42.0
miye oni,Miye Oni,168,111,63,99,169,31,172,314,148,48,5,27,60.215053763440864,27.27272727272727,36.940298507462686,23.846153846153847,35.390946502057616,46.25,90.56603773584906,36.0
moe harkless,Moe Harkless,127,69,58,49,103,15,17,62,14,43,3,31,64.79591836734694,31.351351351351354,32.23684210526316,23.4375,21.518987341772153,45.16129032258064,93.47826086956522,41.891891891891895
mohamed bamba,Mohamed Bamba,109,34,58,23,52,5,14,37,12,65,3,44,76.22377622377621,34.73053892215569,30.666666666666664,17.857142857142858,27.450980392156865,46.15384615384615,95.58823529411765,40.36697247706422
monte morris,Monte Morris,162,106,45,150,184,22,92,158,50,2,0,1,60.447761194029844,21.73913043478261,44.91017964071856,12.790697674418606,36.8,35.2112676056338,100.0,33.33333333333333
montrezl harrell,Montrezl Harrell,410,137,255,112,208,56,11,29,9,216,15,174,74.9542961608775,38.34586466165413,35.0,33.33333333333333,27.500000000000004,45.0,93.5064935064935,44.61538461538462
moritz wagner,Moritz Wagner,250,87,133,57,86,20,109,174,102,44,5,29,74.1839762611276,34.72584856396867,39.86013986013986,25.97402597402597,38.515901060070675,48.34123222748815,89.79591836734694,39.726027397260275
moses moody,Moses Moody,62,48,23,45,69,14,58,104,52,10,1,6,56.36363636363636,27.058823529411764,39.473684210526315,23.728813559322035,35.80246913580247,47.27272727272727,90.9090909090909,37.5
mouhamed gueye,Mouhamed Gueye,193,104,105,84,162,32,18,47,16,77,4,59,64.98316498316498,35.23489932885906,34.146341463414636,27.586206896551722,27.692307692307693,47.05882352941176,95.06172839506173,43.38235294117647
moussa diabate,Moussa Diabate,85,27,57,29,61,12,3,11,3,34,6,31,75.89285714285714,40.140845070422536,32.22222222222222,29.268292682926827,21.428571428571427,50.0,85.0,47.69230769230769
myles turner,Myles Turner,40,14,26,60,81,38,17,45,13,11,2,10,74.07407407407408,39.39393939393939,42.5531914893617,38.775510204081634,27.419354838709676,43.333333333333336,84.61538461538461,47.61904761904761
nah'shon hyland,Nah'Shon Hyland,96,60,28,24,60,3,132,199,84,5,0,2,61.53846153846154,22.58064516129032,28.57142857142857,11.11111111111111,39.87915407854985,38.88888888888889,100.0,28.57142857142857
nassir little,Nassir Little,86,40,44,31,64,8,14,38,12,35,3,22,68.25396825396825,33.84615384615385,32.631578947368425,20.51282051282051,26.923076923076923,46.15384615384615,92.10526315789474,38.59649122807017
nate wolters,Nate Wolters,377,288,72,215,328,8,151,293,63,6,1,1,56.69172932330827,16.035634743875278,39.59484346224678,3.587443946188341,34.00900900900901,29.439252336448597,85.71428571428571,14.285714285714285
neemias queta,Neemias Queta,340,158,225,89,134,53,3,5,3,113,9,92,68.27309236947792,39.823008849557525,39.91031390134529,37.32394366197183,37.5,50.0,92.62295081967213,44.87804878048781
nerlens noel,Nerlens Noel,76,23,40,22,45,9,0,0,0,48,2,31,76.76767676767676,34.48275862068966,32.83582089552239,29.03225806451613,0.0,0.0,96.0,39.24050632911392
nick johnson,Nick Johnson,427,343,189,182,370,42,275,507,241,71,11,48,55.45454545454545,30.681818181818183,32.971014492753625,18.75,35.16624040920716,46.70542635658915,86.58536585365853,40.33613445378151
nick richards,Nick Richards,200,55,143,81,113,46,0,0,0,116,9,90,78.43137254901961,41.690962099125365,41.75257731958763,36.22047244094488,0.0,0.0,92.80000000000001,43.689320388349515
nick smith jr.,Nick Smith Jr.,17,17,5,35,62,8,24,47,22,4,0,2,50.0,22.727272727272727,36.08247422680412,18.6046511627907,33.80281690140845,47.82608695652174,100.0,33.33333333333333
nickeil alexander-walker,Nickeil Alexander-Walker,152,101,30,46,75,6,116,187,107,16,0,5,60.079051383399204,16.483516483516482,38.01652892561984,11.538461538461538,38.28382838283829,47.98206278026906,100.0,23.809523809523807
nico mannion,Nico Mannion,40,34,10,52,80,6,53,109,32,3,0,1,54.054054054054056,20.0,39.39393939393939,10.344827586206897,32.71604938271605,37.64705882352941,100.0,25.0
nicolas claxton,Nicolas Claxton,105,48,48,50,107,16,26,60,23,48,4,29,68.62745098039215,31.372549019607842,31.84713375796178,24.242424242424242,30.23255813953488,46.93877551020408,92.3076923076923,37.66233766233766
nigel williams-goss,Nigel Williams-Goss,195,106,49,282,360,44,97,195,78,10,0,3,64.78405315614619,20.081967213114755,43.925233644859816,13.496932515337424,33.21917808219178,44.57142857142857,100.0,23.076923076923077
nik stauskas,Nik Stauskas,91,53,30,60,98,13,171,217,134,21,3,13,63.19444444444444,24.793388429752067,37.9746835443038,17.80821917808219,44.072164948453604,43.9344262295082,87.5,38.23529411764706
nikola vucevic,Nikola Vucevic,164,68,81,140,179,60,37,81,37,34,5,25,70.6896551724138,33.06122448979592,43.8871473354232,30.0,31.35593220338983,50.0,87.17948717948718,42.3728813559322
nique clifford,Nique Clifford,270,154,126,138,217,41,152,266,118,63,6,44,63.67924528301887,31.818181818181817,38.87323943661972,22.905027932960895,36.36363636363637,43.7037037037037,91.30434782608695,41.1214953271028
noah clowney,Noah Clowney,77,31,47,12,13,6,34,86,34,27,3,26,71.29629629629629,37.903225806451616,48.0,33.33333333333333,28.333333333333332,50.0,90.0,49.056603773584904
noah vonleh,Noah Vonleh,73,49,29,24,37,6,16,17,15,24,3,13,59.83606557377049,28.431372549019606,39.34426229508197,20.0,48.484848484848484,48.38709677419355,88.88888888888889,35.13513513513514
nolan smith,Nolan Smith,216,119,67,166,290,25,117,200,92,29,6,14,64.4776119402985,23.674911660777383,36.40350877192983,13.089005235602095,36.90851735015773,44.01913875598086,82.85714285714286,32.55813953488372
norman powell,Norman Powell,297,161,120,95,182,32,109,240,98,94,9,55,64.8471615720524,28.776978417266186,34.29602888086642,25.196850393700785,31.23209169054441,47.34299516908212,91.2621359223301,36.91275167785235
norris cole,Norris Cole,183,105,40,143,282,24,83,168,40,10,3,3,63.541666666666664,17.937219730941703,33.64705882352941,14.37125748502994,33.067729083665334,32.52032520325203,76.92307692307693,23.076923076923077
obi toppin,Obi Toppin,315,72,215,88,111,55,43,60,41,191,16,152,81.3953488372093,40.56603773584906,44.221105527638194,38.46153846153847,41.74757281553398,48.80952380952381,92.27053140096618,44.31486880466473
ochai agbaji,Ochai Agbaji,260,125,136,78,178,21,243,416,214,80,13,67,67.53246753246754,34.34343434343434,30.46875,21.21212121212121,36.874051593323216,46.82713347921225,86.02150537634408,45.57823129251701
og anunoby,OG Anunoby,49,14,24,5,9,2,14,31,14,27,2,14,77.77777777777779,32.87671232876712,35.714285714285715,28.57142857142857,31.11111111111111,50.0,93.10344827586206,34.146341463414636
olivier-maxence prosper,Olivier-Maxence Prosper,162,87,100,21,47,9,61,132,61,56,7,45,65.06024096385542,38.16793893129771,30.88235294117647,30.0,31.606217616580313,50.0,88.88888888888889,44.554455445544555
omari spellman,Omari Spellman,59,44,25,36,45,18,65,87,63,26,9,21,57.28155339805825,29.761904761904763,44.44444444444444,33.33333333333333,42.76315789473684,49.21875,74.28571428571429,44.680851063829785
onyeka okongwu,Onyeka Okongwu,135,51,77,39,55,18,1,3,0,58,3,45,72.58064516129032,36.32075471698113,41.48936170212766,31.57894736842105,25.0,0.0,95.08196721311475,43.689320388349515
orlando johnson,Orlando Johnson,213,108,81,186,297,36,170,252,108,31,2,16,66.35514018691589,27.55102040816326,38.50931677018634,16.216216216216218,40.28436018957346,38.84892086330935,93.93939393939394,34.04255319148936
oso ighodaro,Oso Ighodaro,300,126,213,158,148,96,0,2,0,155,16,133,70.4225352112676,41.52046783625731,51.633986928104584,37.79527559055118,0.0,0.0,90.64327485380117,46.18055555555556
otto porter,Otto Porter,114,47,63,120,149,77,54,96,43,13,0,7,70.80745341614907,35.59322033898305,44.60966542750929,39.08629441624365,36.0,44.329896907216494,100.0,35.0
p.j. hairston,P.J. Hairston,47,29,13,45,80,18,125,234,115,13,5,7,61.8421052631579,21.666666666666668,36.0,28.57142857142857,34.81894150417828,47.91666666666667,72.22222222222221,35.0
paolo banchero,Paolo Banchero,127,61,54,74,121,16,44,86,39,41,3,23,67.5531914893617,29.83425414364641,37.94871794871795,17.77777777777778,33.84615384615385,46.98795180722892,93.18181818181817,35.9375
pascal siakam,Pascal Siakam,242,96,124,169,234,80,3,14,3,62,1,50,71.59763313609467,33.87978142076503,41.935483870967744,32.1285140562249,17.647058823529413,50.0,98.4126984126984,44.642857142857146
pat connaughton,Pat Connaughton,179,101,97,69,101,29,268,428,260,31,5,24,63.92857142857142,35.14492753623188,40.588235294117645,29.591836734693878,38.50574712643678,49.24242424242424,86.11111111111111,43.63636363636363
patrick baldwin jr.,Patrick Baldwin Jr.,14,13,5,14,26,6,17,47,11,3,0,3,51.85185185185185,26.31578947368421,35.0,30.0,26.5625,39.285714285714285,100.0,50.0
patrick mccaw,Patrick McCaw,101,60,31,38,69,12,119,208,101,15,1,5,62.732919254658384,23.484848484848484,35.51401869158878,24.0,36.391437308868504,45.909090909090914,93.75,25.0
patrick patterson,Patrick Patterson,136,29,88,50,77,30,23,44,22,65,5,51,82.42424242424242,39.285714285714285,39.37007874015748,37.5,34.32835820895522,48.888888888888886,92.85714285714286,43.96551724137931
patrick williams,Patrick Williams,53,32,22,26,46,3,16,34,14,25,7,16,62.35294117647059,29.333333333333332,36.11111111111111,10.344827586206897,32.0,46.666666666666664,78.125,39.02439024390244
paul george,Paul George,70,36,23,22,60,9,58,105,50,18,4,7,66.0377358490566,24.731182795698924,26.82926829268293,29.03225806451613,35.58282208588957,46.2962962962963,81.81818181818183,28.000000000000004
paul reed,Paul Reed,266,127,141,100,150,51,33,69,29,76,8,56,67.68447837150127,34.64373464373464,40.0,33.77483443708609,32.35294117647059,46.774193548387096,90.47619047619048,42.42424242424242
payton pritchard,Payton Pritchard,267,213,43,100,161,15,287,468,225,2,0,0,55.625,13.870967741935484,38.31417624521073,13.043478260869565,38.01324503311258,43.9453125,100.0,0.0
pelle larsson,Pelle Larsson,234,130,128,47,97,11,135,206,121,35,5,24,64.28571428571429,35.35911602209944,32.63888888888889,18.96551724137931,39.589442815249264,47.265625,87.5,40.67796610169492
perry jones iii,Perry Jones III,183,56,114,141,227,72,12,31,11,82,5,70,76.56903765690377,38.38383838383838,38.315217391304344,33.80281690140845,27.906976744186046,47.82608695652174,94.25287356321839,46.05263157894737
peyton siva,Peyton Siva,246,164,60,67,171,4,99,241,74,33,4,14,60.0,19.607843137254903,28.15126050420168,5.633802816901409,29.117647058823533,42.77456647398844,89.1891891891892,29.78723404255319
peyton watson,Peyton Watson,17,29,10,14,27,6,7,24,7,3,3,2,36.95652173913043,37.03703703703704,34.146341463414636,30.0,22.58064516129032,50.0,50.0,40.0
pierre jackson,Pierre Jackson,158,107,30,73,129,9,156,256,74,11,0,4,59.62264150943396,15.957446808510639,36.13861386138614,10.975609756097562,37.86407766990291,32.17391304347826,100.0,26.666666666666668
pj washington,PJ Washington,189,98,97,97,139,36,38,61,36,73,5,56,65.85365853658537,33.91608391608392,41.10169491525424,27.06766917293233,38.38383838383838,48.64864864864865,93.58974358974359,43.41085271317829
precious achiuwa,Precious Achiuwa,148,83,91,21,77,4,13,27,12,47,5,38,64.06926406926407,38.07531380753138,21.428571428571427,16.0,32.5,48.0,90.38461538461539,44.70588235294118
quentin grimes,Quentin Grimes,133,88,46,77,155,10,196,340,164,18,1,11,60.18099547511312,25.69832402234637,33.189655172413794,11.494252873563218,36.56716417910448,45.55555555555556,94.73684210526315,37.93103448275862
quincy acy,Quincy Acy,293,95,195,116,190,64,3,4,3,190,22,146,75.51546391752578,39.959016393442624,37.908496732026144,35.55555555555556,42.857142857142854,50.0,89.62264150943396,43.452380952380956
quincy miller,Quincy Miller,52,30,36,61,95,26,24,43,21,14,1,12,63.41463414634146,40.909090909090914,39.1025641025641,29.88505747126437,35.82089552238806,46.666666666666664,93.33333333333333,46.15384615384615
quincy pondexter,Quincy Pondexter,113,30,60,114,156,29,18,33,17,34,1,26,79.02097902097903,34.68208092485549,42.22222222222222,20.27972027972028,35.294117647058826,48.57142857142857,97.14285714285714,43.333333333333336
quinndary weatherspoon,Quinndary Weatherspoon,385,220,130,129,221,25,183,318,120,76,3,37,63.63636363636363,25.24271844660194,36.857142857142854,16.233766233766232,36.52694610778443,39.603960396039604,96.20253164556962,32.743362831858406
quinten post,Quinten Post,279,162,137,111,160,45,95,150,95,38,5,31,63.26530612244898,32.93269230769231,40.959409594095945,28.846153846153843,38.775510204081634,50.0,88.37209302325581,44.927536231884055
r.j. barrett,R.J. Barrett,168,94,64,78,126,19,73,164,63,40,2,28,64.12213740458014,27.586206896551722,38.23529411764706,19.587628865979383,30.801687763713083,46.32352941176471,95.23809523809523,41.17647058823529
r.j. hunter,R.J. Hunter,165,75,75,130,217,51,239,444,182,18,1,6,68.75,31.25,37.46397694524496,28.176795580110497,34.99267935578331,43.23040380047506,94.73684210526315,25.0
raiquan gray,Raiquan Gray,134,90,39,56,91,9,27,76,24,19,5,7,59.82142857142857,22.54335260115607,38.095238095238095,13.846153846153847,26.21359223300971,47.05882352941176,79.16666666666666,26.923076923076923
rakeem christmas,Rakeem Christmas,299,110,221,110,211,80,0,1,0,130,19,120,73.10513447432763,42.5,34.26791277258567,42.10526315789473,0.0,0.0,87.24832214765101,48.0
rashad vaughn,Rashad Vaughn,48,39,14,42,58,13,54,87,47,3,1,3,55.172413793103445,22.58064516129032,42.0,23.636363636363637,38.297872340425535,46.53465346534654,75.0,50.0
rasheer fleming,Rasheer Fleming,257,116,158,18,42,8,118,220,116,89,6,77,68.90080428954424,38.0722891566265,30.0,30.76923076923077,34.9112426035503,49.572649572649574,93.6842105263158,46.3855421686747
ray mccallum,Ray McCallum,324,186,111,91,190,17,94,226,58,47,0,28,63.52941176470588,25.517241379310345,32.38434163701068,15.74074074074074,29.375,38.15789473684211,100.0,37.333333333333336
ray spalding,Ray Spalding,186,86,114,70,106,33,5,17,4,65,8,52,68.38235294117648,38.0,39.77272727272727,32.038834951456316,22.727272727272727,44.44444444444444,89.04109589041096,44.44444444444444
reed sheppard,Reed Sheppard,39,21,3,27,32,3,75,69,58,5,1,2,65.0,7.142857142857142,45.76271186440678,10.0,52.083333333333336,43.609022556390975,83.33333333333334,28.57142857142857
reggie bullock,Reggie Bullock,60,37,26,106,120,61,185,297,176,5,0,3,61.855670103092784,30.23255813953488,46.902654867256636,36.52694610778443,38.38174273858922,48.75346260387812,100.0,37.5
reggie jackson,Reggie Jackson,171,99,40,90,133,8,103,176,62,36,2,16,63.33333333333333,18.95734597156398,40.35874439461883,8.16326530612245,36.91756272401434,37.57575757575757,94.73684210526315,30.76923076923077
reggie perry,Reggie Perry,179,86,103,88,138,39,34,76,32,58,9,50,67.54716981132076,36.52482269503546,38.93805309734513,30.708661417322837,30.909090909090907,48.484848484848484,86.56716417910447,46.2962962962963
richaun holmes,Richaun Holmes,277,114,142,76,149,35,30,55,28,132,7,96,70.84398976982096,33.89021479713604,33.77777777777778,31.53153153153153,35.294117647058826,48.275862068965516,94.96402877697841,42.10526315789473
rob dillingham,Rob Dillingham,63,51,19,45,59,10,64,80,49,4,0,3,55.26315789473685,23.170731707317074,43.269230769230774,18.181818181818183,44.44444444444444,43.36283185840708,100.0,42.857142857142854
robbie hummel,Robbie Hummel,33,17,18,181,224,80,115,191,109,1,0,1,66.0,35.294117647058826,44.69135802469136,30.65134099616858,37.58169934640523,48.660714285714285,100.0,50.0
robert sacre,Robert Sacre,190,88,133,178,270,102,1,3,0,77,6,66,68.34532374100719,41.17647058823529,39.732142857142854,36.42857142857142,25.0,0.0,92.7710843373494,46.15384615384615
robert williams,Robert Williams,354,188,200,93,175,40,74,164,71,137,10,116,65.31365313653137,36.101083032490976,34.701492537313435,30.075187969924812,31.092436974789916,48.96551724137931,93.19727891156462,45.8498023715415
robert woodard ii,Robert Woodard II,64,29,36,42,70,23,30,40,27,29,3,20,68.81720430107528,36.0,37.5,35.38461538461539,42.857142857142854,47.368421052631575,90.625,40.816326530612244
rodney hood,Rodney Hood,67,37,22,133,163,25,118,181,93,19,3,13,64.42307692307693,24.719101123595504,44.932432432432435,15.822784810126583,39.46488294314381,44.07582938388626,86.36363636363636,40.625
romeo langford,Romeo Langford,91,47,22,52,80,13,34,91,22,10,4,8,65.94202898550725,19.469026548672566,39.39393939393939,20.0,27.200000000000003,39.285714285714285,71.42857142857143,44.44444444444444
rondae hollis-jefferson,Rondae Hollis-Jefferson,183,76,86,68,156,24,8,31,8,68,5,48,70.65637065637065,31.970260223048324,30.357142857142854,26.08695652173913,20.51282051282051,50.0,93.15068493150685,41.37931034482759
roy devyn marble,Roy Devyn Marble,206,116,85,222,414,74,130,257,117,28,3,19,63.975155279503106,29.20962199312715,34.90566037735849,25.0,33.59173126614987,47.368421052631575,90.32258064516128,40.42553191489361
royce white,Royce White,129,47,38,42,98,10,4,8,4,46,1,16,73.29545454545455,22.75449101796407,30.0,19.230769230769234,33.33333333333333,50.0,97.87234042553192,25.806451612903224
rui hachimura,Rui Hachimura,315,130,177,123,153,47,24,52,23,84,3,65,70.78651685393258,35.97560975609756,44.565217391304344,27.647058823529413,31.57894736842105,48.93617021276596,96.55172413793103,43.624161073825505
russ smith,Russ Smith,292,202,93,148,338,19,180,338,146,30,4,10,59.10931174089069,24.155844155844157,30.45267489711934,11.377245508982035,34.74903474903475,44.785276073619634,88.23529411764706,25.0
ryan dunn,Ryan Dunn,114,52,78,21,32,12,12,39,12,53,2,42,68.67469879518072,40.625,39.62264150943396,36.36363636363637,23.52941176470588,50.0,96.36363636363636,44.21052631578947
ryan kalkbrenner,Ryan Kalkbrenner,812,244,620,126,165,70,46,102,34,370,28,338,76.89393939393939,43.296089385474865,43.29896907216495,35.714285714285715,31.08108108108108,42.5,92.96482412060301,47.740112994350284
ryan kelly,Ryan Kelly,114,53,61,98,147,46,102,169,99,31,1,26,68.26347305389223,34.85714285714286,40.0,31.944444444444443,37.63837638376384,49.25373134328358,96.875,45.614035087719294
ryan reid,Ryan Reid,45,26,24,37,59,23,0,0,0,5,0,3,63.38028169014085,34.78260869565217,38.54166666666667,38.333333333333336,0.0,0.0,100.0,37.5
ryan rollins,Ryan Rollins,184,114,45,101,152,22,88,190,60,22,3,9,61.74496644295302,19.65065502183406,39.920948616600796,17.88617886178862,31.654676258992804,40.54054054054054,88.0,29.03225806451613
saben lee,Saben Lee,312,224,68,42,93,0,87,177,46,54,8,26,58.2089552238806,17.894736842105264,31.11111111111111,0.0,32.95454545454545,34.58646616541353,87.09677419354838,32.5
saddiq bey,Saddiq Bey,110,59,36,46,84,5,128,178,122,37,5,24,65.08875739644971,24.65753424657534,35.38461538461539,9.803921568627452,41.830065359477125,48.8,88.09523809523809,39.34426229508197
